REF_DATE,GEO,VECTOR,COORDINATE,VALUE
Jul-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86
Aug-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86
Sep-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86
Oct-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86
Nov-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86.3
Dec-11,"St. Catharines-Niagara, Ontario",v111955505,22.1,86.3
Jan-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,86.3
Feb-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.2
Mar-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.5
Apr-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.5
May-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.4
Jun-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.5
Jul-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.8
Aug-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.8
Sep-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.9
Oct-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,87.9
Nov-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,88.4
Dec-12,"St. Catharines-Niagara, Ontario",v111955505,22.1,89.2
Jan-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,89.2
Feb-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,89.6
Mar-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,89.7
Apr-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,89.8
May-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.3
Jun-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.5
Jul-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.8
Aug-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.8
Sep-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.8
Oct-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,90.8
Nov-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,91.5
Dec-13,"St. Catharines-Niagara, Ontario",v111955505,22.1,91.7
Jan-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,91.5
Feb-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.7
Mar-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.7
Apr-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.6
May-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.6
Jun-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.5
Jul-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.8
Aug-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.9
Sep-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.9
Oct-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.7
Nov-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.6
Dec-14,"St. Catharines-Niagara, Ontario",v111955505,22.1,92.6
Jan-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.2
Feb-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.1
Mar-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.2
Apr-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.3
May-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.3
Jun-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.3
Jul-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.3
Aug-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.9
Sep-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.9
Oct-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.6
Nov-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,93.8
Dec-15,"St. Catharines-Niagara, Ontario",v111955505,22.1,94.6
Jan-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,94.7
Feb-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,95.1
Mar-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,95.3
Apr-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,95.9
May-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,96.7
Jun-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,97.9
Jul-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,98
Aug-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,98
Sep-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,98.8
Oct-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,99.3
Nov-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,99.2
Dec-16,"St. Catharines-Niagara, Ontario",v111955505,22.1,100
Jan-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,100.9
Feb-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,101
Mar-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,101
Apr-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,102.8
May-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,103.7
Jun-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,103.8
Jul-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,103.9
Aug-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,103.9
Sep-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.5
Oct-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.5
Nov-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.5
Dec-17,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.5
Jan-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.5
Feb-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,104.9
Mar-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.1
Apr-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.1
May-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.2
Jun-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.7
Jul-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.8
Aug-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.8
Sep-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,105.7
Oct-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,106
Nov-18,"St. Catharines-Niagara, Ontario",v111955505,22.1,106.2
Jan-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.2
Feb-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.1
Mar-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.6
Apr-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.8
May-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.8
Jun-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.9
Jul-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.7
Aug-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.9
Sep-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.9
Oct-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.9
Nov-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86
Dec-08,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.4
Jan-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.4
Feb-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.4
Mar-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.4
Apr-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,85.8
May-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.1
Jun-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.1
Jul-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.1
Aug-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.2
Sep-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.3
Oct-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.3
Nov-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.7
Dec-09,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.7
Jan-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.7
Feb-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.7
Mar-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.6
Apr-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.6
May-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,86.9
Jun-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.1
Jul-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.5
Aug-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.5
Sep-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.7
Oct-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.7
Nov-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.7
Dec-10,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.7
Jan-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,87.7
Feb-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,89.2
Mar-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,89.2
Apr-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,89.2
May-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.1
Jun-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.1
Jul-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.2
Aug-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.6
Sep-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.6
Oct-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.6
Nov-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.9
Dec-11,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.9
Jan-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,90.9
Feb-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,91.6
Mar-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,91.6
Apr-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,91.8
May-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,91.8
Jun-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.4
Jul-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Aug-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Sep-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Oct-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Nov-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.1
Dec-12,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.1
Jan-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93
Feb-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93
Mar-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93
Apr-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93
May-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.1
Jun-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Jul-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Aug-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Sep-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.3
Oct-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.4
Nov-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.4
Dec-13,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.2
Jan-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,92.9
Feb-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.6
Mar-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.6
Apr-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.6
May-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.6
Jun-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.6
Jul-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,93.8
Aug-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,94.1
Sep-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,94.3
Oct-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,94.6
Nov-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,94.8
Dec-14,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.2
Jan-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.2
Feb-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.5
Mar-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.5
Apr-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.5
May-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.5
Jun-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.7
Jul-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.5
Aug-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.6
Sep-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.8
Oct-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.8
Nov-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,95.8
Dec-15,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,96
Jan-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,96
Feb-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,96.1
Mar-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,96.2
Apr-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,97
May-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,97.3
Jun-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,97.4
Jul-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,97.5
Aug-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,98
Sep-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,98
Oct-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,98.7
Nov-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,99.2
Dec-16,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,100
Jan-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,101
Feb-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,101.5
Mar-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,101.7
Apr-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.2
May-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Jun-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.7
Jul-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.7
Aug-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.7
Sep-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.7
Oct-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Nov-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Dec-17,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Jan-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Feb-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Mar-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
Apr-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.6
May-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Jun-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Jul-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Aug-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Sep-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Oct-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.8
Nov-18,"Kitchener-Cambridge-Waterloo, Ontario",v111955508,23.1,103.9
Jan-08,"Guelph, Ontario",v111955511,24.1,
Feb-08,"Guelph, Ontario",v111955511,24.1,
Mar-08,"Guelph, Ontario",v111955511,24.1,
Apr-08,"Guelph, Ontario",v111955511,24.1,
May-08,"Guelph, Ontario",v111955511,24.1,
Jun-08,"Guelph, Ontario",v111955511,24.1,
Jul-08,"Guelph, Ontario",v111955511,24.1,
Aug-08,"Guelph, Ontario",v111955511,24.1,
Sep-08,"Guelph, Ontario",v111955511,24.1,
Oct-08,"Guelph, Ontario",v111955511,24.1,
Nov-08,"Guelph, Ontario",v111955511,24.1,
Dec-08,"Guelph, Ontario",v111955511,24.1,
Jan-09,"Guelph, Ontario",v111955511,24.1,
Feb-09,"Guelph, Ontario",v111955511,24.1,
Mar-09,"Guelph, Ontario",v111955511,24.1,
Apr-09,"Guelph, Ontario",v111955511,24.1,
May-09,"Guelph, Ontario",v111955511,24.1,
Jun-09,"Guelph, Ontario",v111955511,24.1,
Jul-09,"Guelph, Ontario",v111955511,24.1,
Aug-09,"Guelph, Ontario",v111955511,24.1,
Sep-09,"Guelph, Ontario",v111955511,24.1,
Oct-09,"Guelph, Ontario",v111955511,24.1,
Nov-09,"Guelph, Ontario",v111955511,24.1,
Dec-09,"Guelph, Ontario",v111955511,24.1,
Jan-10,"Guelph, Ontario",v111955511,24.1,
Feb-10,"Guelph, Ontario",v111955511,24.1,
Mar-10,"Guelph, Ontario",v111955511,24.1,
Apr-10,"Guelph, Ontario",v111955511,24.1,
May-10,"Guelph, Ontario",v111955511,24.1,
Jun-10,"Guelph, Ontario",v111955511,24.1,
Jul-10,"Guelph, Ontario",v111955511,24.1,
Aug-10,"Guelph, Ontario",v111955511,24.1,
Sep-10,"Guelph, Ontario",v111955511,24.1,
Oct-10,"Guelph, Ontario",v111955511,24.1,
Nov-10,"Guelph, Ontario",v111955511,24.1,
Dec-10,"Guelph, Ontario",v111955511,24.1,
Jan-11,"Guelph, Ontario",v111955511,24.1,
Feb-11,"Guelph, Ontario",v111955511,24.1,
Mar-11,"Guelph, Ontario",v111955511,24.1,
Apr-11,"Guelph, Ontario",v111955511,24.1,
May-11,"Guelph, Ontario",v111955511,24.1,
Jun-11,"Guelph, Ontario",v111955511,24.1,
Jul-11,"Guelph, Ontario",v111955511,24.1,
Aug-11,"Guelph, Ontario",v111955511,24.1,
Sep-11,"Guelph, Ontario",v111955511,24.1,
Oct-11,"Guelph, Ontario",v111955511,24.1,
Nov-11,"Guelph, Ontario",v111955511,24.1,
Dec-11,"Guelph, Ontario",v111955511,24.1,
Jan-12,"Guelph, Ontario",v111955511,24.1,
Feb-12,"Guelph, Ontario",v111955511,24.1,
Mar-12,"Guelph, Ontario",v111955511,24.1,
Apr-12,"Guelph, Ontario",v111955511,24.1,
May-12,"Guelph, Ontario",v111955511,24.1,
Jun-12,"Guelph, Ontario",v111955511,24.1,
Jul-12,"Guelph, Ontario",v111955511,24.1,
Aug-12,"Guelph, Ontario",v111955511,24.1,
Sep-12,"Guelph, Ontario",v111955511,24.1,
Oct-12,"Guelph, Ontario",v111955511,24.1,
Nov-12,"Guelph, Ontario",v111955511,24.1,
Dec-12,"Guelph, Ontario",v111955511,24.1,
Jan-13,"Guelph, Ontario",v111955511,24.1,
Feb-13,"Guelph, Ontario",v111955511,24.1,
Mar-13,"Guelph, Ontario",v111955511,24.1,
Apr-13,"Guelph, Ontario",v111955511,24.1,
May-13,"Guelph, Ontario",v111955511,24.1,
Jun-13,"Guelph, Ontario",v111955511,24.1,
Jul-13,"Guelph, Ontario",v111955511,24.1,
Aug-13,"Guelph, Ontario",v111955511,24.1,
Sep-13,"Guelph, Ontario",v111955511,24.1,
Oct-13,"Guelph, Ontario",v111955511,24.1,
Nov-13,"Guelph, Ontario",v111955511,24.1,
Dec-13,"Guelph, Ontario",v111955511,24.1,
Jan-14,"Guelph, Ontario",v111955511,24.1,
Feb-14,"Guelph, Ontario",v111955511,24.1,
Mar-14,"Guelph, Ontario",v111955511,24.1,
Apr-14,"Guelph, Ontario",v111955511,24.1,
May-14,"Guelph, Ontario",v111955511,24.1,
Jun-14,"Guelph, Ontario",v111955511,24.1,
Jul-14,"Guelph, Ontario",v111955511,24.1,
Aug-14,"Guelph, Ontario",v111955511,24.1,
Sep-14,"Guelph, Ontario",v111955511,24.1,
Oct-14,"Guelph, Ontario",v111955511,24.1,
Nov-14,"Guelph, Ontario",v111955511,24.1,
Dec-14,"Guelph, Ontario",v111955511,24.1,
Jan-15,"Guelph, Ontario",v111955511,24.1,
Feb-15,"Guelph, Ontario",v111955511,24.1,
Mar-15,"Guelph, Ontario",v111955511,24.1,
Apr-15,"Guelph, Ontario",v111955511,24.1,
May-15,"Guelph, Ontario",v111955511,24.1,
Jun-15,"Guelph, Ontario",v111955511,24.1,
Jul-15,"Guelph, Ontario",v111955511,24.1,
Aug-15,"Guelph, Ontario",v111955511,24.1,
Sep-15,"Guelph, Ontario",v111955511,24.1,
Oct-15,"Guelph, Ontario",v111955511,24.1,
Nov-15,"Guelph, Ontario",v111955511,24.1,
Dec-15,"Guelph, Ontario",v111955511,24.1,
Jan-16,"Guelph, Ontario",v111955511,24.1,
Feb-16,"Guelph, Ontario",v111955511,24.1,
Mar-16,"Guelph, Ontario",v111955511,24.1,
Apr-16,"Guelph, Ontario",v111955511,24.1,
May-16,"Guelph, Ontario",v111955511,24.1,
Jun-16,"Guelph, Ontario",v111955511,24.1,
Jul-16,"Guelph, Ontario",v111955511,24.1,
Aug-16,"Guelph, Ontario",v111955511,24.1,
Sep-16,"Guelph, Ontario",v111955511,24.1,
Oct-16,"Guelph, Ontario",v111955511,24.1,
Nov-16,"Guelph, Ontario",v111955511,24.1,
Dec-16,"Guelph, Ontario",v111955511,24.1,100
Jan-17,"Guelph, Ontario",v111955511,24.1,100.4
Feb-17,"Guelph, Ontario",v111955511,24.1,101.8
Mar-17,"Guelph, Ontario",v111955511,24.1,102.7
Apr-17,"Guelph, Ontario",v111955511,24.1,102.7
May-17,"Guelph, Ontario",v111955511,24.1,104.4
Jun-17,"Guelph, Ontario",v111955511,24.1,104.4
Jul-17,"Guelph, Ontario",v111955511,24.1,104.4
Aug-17,"Guelph, Ontario",v111955511,24.1,104.4
Sep-17,"Guelph, Ontario",v111955511,24.1,104.4
Oct-17,"Guelph, Ontario",v111955511,24.1,104.4
Nov-17,"Guelph, Ontario",v111955511,24.1,104.5
Dec-17,"Guelph, Ontario",v111955511,24.1,104.6
Jan-18,"Guelph, Ontario",v111955511,24.1,104.6
Feb-18,"Guelph, Ontario",v111955511,24.1,104.6
Mar-18,"Guelph, Ontario",v111955511,24.1,104.7
Apr-18,"Guelph, Ontario",v111955511,24.1,104.7
May-18,"Guelph, Ontario",v111955511,24.1,105
Jun-18,"Guelph, Ontario",v111955511,24.1,105
Jul-18,"Guelph, Ontario",v111955511,24.1,105
Aug-18,"Guelph, Ontario",v111955511,24.1,105
Sep-18,"Guelph, Ontario",v111955511,24.1,105
Oct-18,"Guelph, Ontario",v111955511,24.1,105.1
Nov-18,"Guelph, Ontario",v111955511,24.1,105
Jan-08,"London, Ontario",v111955514,25.1,85.2
Feb-08,"London, Ontario",v111955514,25.1,85.2
Mar-08,"London, Ontario",v111955514,25.1,85.5
Apr-08,"London, Ontario",v111955514,25.1,86
May-08,"London, Ontario",v111955514,25.1,86.3
Jun-08,"London, Ontario",v111955514,25.1,87
Jul-08,"London, Ontario",v111955514,25.1,87
Aug-08,"London, Ontario",v111955514,25.1,87
Sep-08,"London, Ontario",v111955514,25.1,87
Oct-08,"London, Ontario",v111955514,25.1,87
Nov-08,"London, Ontario",v111955514,25.1,87
Dec-08,"London, Ontario",v111955514,25.1,87
Jan-09,"London, Ontario",v111955514,25.1,87
Feb-09,"London, Ontario",v111955514,25.1,87.7
Mar-09,"London, Ontario",v111955514,25.1,87.7
Apr-09,"London, Ontario",v111955514,25.1,87.7
May-09,"London, Ontario",v111955514,25.1,87.7
Jun-09,"London, Ontario",v111955514,25.1,87.7
Jul-09,"London, Ontario",v111955514,25.1,87.7
Aug-09,"London, Ontario",v111955514,25.1,87.7
Sep-09,"London, Ontario",v111955514,25.1,87.7
Oct-09,"London, Ontario",v111955514,25.1,87.7
Nov-09,"London, Ontario",v111955514,25.1,88.1
Dec-09,"London, Ontario",v111955514,25.1,88.1
Jan-10,"London, Ontario",v111955514,25.1,88.1
Feb-10,"London, Ontario",v111955514,25.1,89.8
Mar-10,"London, Ontario",v111955514,25.1,91.3
Apr-10,"London, Ontario",v111955514,25.1,91.3
May-10,"London, Ontario",v111955514,25.1,91.2
Jun-10,"London, Ontario",v111955514,25.1,91.2
Jul-10,"London, Ontario",v111955514,25.1,89.6
Aug-10,"London, Ontario",v111955514,25.1,89.6
Sep-10,"London, Ontario",v111955514,25.1,89.7
Oct-10,"London, Ontario",v111955514,25.1,89.5
Nov-10,"London, Ontario",v111955514,25.1,89.8
Dec-10,"London, Ontario",v111955514,25.1,89.8
Jan-11,"London, Ontario",v111955514,25.1,89.8
Feb-11,"London, Ontario",v111955514,25.1,89.8
Mar-11,"London, Ontario",v111955514,25.1,89.8
Apr-11,"London, Ontario",v111955514,25.1,89.8
May-11,"London, Ontario",v111955514,25.1,90.1
Jun-11,"London, Ontario",v111955514,25.1,90.6
Jul-11,"London, Ontario",v111955514,25.1,90.8
Aug-11,"London, Ontario",v111955514,25.1,90.8
Sep-11,"London, Ontario",v111955514,25.1,90.8
Oct-11,"London, Ontario",v111955514,25.1,90.8
Nov-11,"London, Ontario",v111955514,25.1,91
Dec-11,"London, Ontario",v111955514,25.1,91
Jan-12,"London, Ontario",v111955514,25.1,91
Feb-12,"London, Ontario",v111955514,25.1,91
Mar-12,"London, Ontario",v111955514,25.1,91
Apr-12,"London, Ontario",v111955514,25.1,91.4
May-12,"London, Ontario",v111955514,25.1,91.4
Jun-12,"London, Ontario",v111955514,25.1,91.4
Jul-12,"London, Ontario",v111955514,25.1,91.4
Aug-12,"London, Ontario",v111955514,25.1,91.9
Sep-12,"London, Ontario",v111955514,25.1,91.9
Oct-12,"London, Ontario",v111955514,25.1,91.9
